,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2021-01-24 20:00,57.3,185,100,50,280
2021-01-24 21:00,58.66666667,60,100,50,280
2021-01-24 22:00,64.23333333,130,100,50,280
2021-01-24 23:00,56.16666667,220,100,50,280
2021-01-25 0:00,55.7,95,0,50,220
2021-01-25 1:00,60.9,25,0,50,220
2021-01-25 2:00,55.6,215,0,50,220
2021-01-25 3:00,53.2,120,0,50,220
2021-01-25 4:00,58.43333333,195,0,50,220
2021-01-25 5:00,60.16666667,145,0,50,220
2021-01-25 6:00,57,40,0,50,220
2021-01-25 7:00,57,210,0,50,220
2021-01-25 8:00,56.6,160,100,75,280
2021-01-25 9:00,65.4,90,100,75,280
2021-01-25 10:00,57.93333333,20,100,75,280
2021-01-25 11:00,58.1,105,100,75,280
2021-01-25 12:00,56.96666667,115,100,75,280
2021-01-25 13:00,62.76666667,50,100,75,280
2021-01-25 14:00,50.5,0,100,75,280
2021-01-25 15:00,64.13333333,130,100,75,280
2021-01-25 16:00,55.6,25,100,75,280
2021-01-25 17:00,58.66666667,170,100,75,280
2021-01-25 18:00,56.73333333,195,100,50,280
2021-01-25 19:00,65.56666667,155,100,50,280
2021-01-25 20:00,61.4,185,100,50,280
2021-01-25 21:00,51.03333333,225,100,50,280
2021-01-25 22:00,66.6,170,100,50,280
2021-01-25 23:00,50.46666667,50,100,50,280
2021-01-26 0:00,61.16666667,85,0,50,220
2021-01-26 1:00,64.6,165,0,50,220
2021-01-26 2:00,61.66666667,110,0,50,220
2021-01-26 3:00,66.03333333,210,0,50,220
2021-01-26 4:00,56.9,45,0,50,220
2021-01-26 5:00,60.9,115,0,50,220
2021-01-26 6:00,51.26666667,145,0,50,220
2021-01-26 7:00,60.13333333,30,0,50,220
2021-01-26 8:00,65.86666667,80,100,75,280
2021-01-26 9:00,62.5,185,100,75,280
2021-01-26 10:00,53,190,100,75,280
2021-01-26 11:00,63.93333333,185,100,75,280
2021-01-26 12:00,59.16666667,120,100,75,280
2021-01-26 13:00,56.36666667,135,100,75,280
2021-01-26 14:00,59.86666667,230,100,75,280
2021-01-26 15:00,62.56666667,215,100,75,280
2021-01-26 16:00,63.33333333,125,100,75,280
2021-01-26 17:00,65.63333333,215,100,75,280
2021-01-26 18:00,53.7,90,100,50,280
2021-01-26 19:00,57.9,95,100,50,280
2021-01-26 20:00,54.13333333,190,100,50,280
2021-01-26 21:00,61.66666667,205,100,50,280
2021-01-26 22:00,61.96666667,195,100,50,280
2021-01-26 23:00,53.3,135,100,50,280
2021-01-27 0:00,59.2,215,0,50,220
2021-01-27 1:00,62.93333333,215,0,50,220
2021-01-27 2:00,53.76666667,85,0,50,220
2021-01-27 3:00,54.56666667,75,0,50,220
2021-01-27 4:00,62.5,80,0,50,220
2021-01-27 5:00,64.8,10,0,50,220
2021-01-27 6:00,58.23333333,240,0,50,220
2021-01-27 7:00,61.6,0,0,50,220
2021-01-27 8:00,54.26666667,60,100,75,280
2021-01-27 9:00,63.76666667,85,100,75,280
2021-01-27 10:00,52.66666667,120,100,75,280
2021-01-27 11:00,55.03333333,180,100,75,280
2021-01-27 12:00,56.66666667,20,100,75,280
2021-01-27 13:00,61.46666667,135,100,75,280
2021-01-27 14:00,62.9,85,100,75,280
2021-01-27 15:00,53.7,150,100,75,280
2021-01-27 16:00,58.13333333,140,100,75,280
2021-01-27 17:00,54.33333333,220,100,75,280
2021-01-27 18:00,52.26666667,235,100,50,280
2021-01-27 19:00,55.53333333,205,100,50,280
2021-01-27 20:00,65.53333333,245,100,50,280
2021-01-27 21:00,54.56666667,75,100,50,280
2021-01-27 22:00,63.96666667,195,100,50,280
2021-01-27 23:00,56.3,50,100,50,280
2021-01-28 0:00,51.66666667,120,0,50,220
2021-01-28 1:00,58.36666667,5,0,50,220
2021-01-28 2:00,56.16666667,15,0,50,220
2021-01-28 3:00,60.6,10,0,50,220
2021-01-28 4:00,51.26666667,55,0,50,220
2021-01-28 5:00,53.56666667,205,0,50,220
2021-01-28 6:00,51.66666667,55,0,50,220
2021-01-28 7:00,52.96666667,50,0,50,220
2021-01-28 8:00,55.63333333,25,100,75,280
2021-01-28 9:00,52.6,75,100,75,280
2021-01-28 10:00,50.46666667,15,100,75,280
2021-01-28 11:00,54.56666667,200,100,75,280
2021-01-28 12:00,59.16666667,210,100,75,280
2021-01-28 13:00,60.76666667,30,100,75,280
2021-01-28 14:00,54.26666667,200,100,75,280
2021-01-28 15:00,59.7,135,100,75,280
2021-01-28 16:00,64.43333333,170,100,75,280
2021-01-28 17:00,64.4,145,100,75,280
2021-01-28 18:00,53.56666667,15,100,50,280
2021-01-28 19:00,54.06666667,180,100,50,280
2021-01-28 20:00,64.16666667,50,100,50,280
2021-01-28 21:00,57,30,100,50,280
2021-01-28 22:00,64.53333333,20,100,50,280
2021-01-28 23:00,58.2,150,100,50,280
2021-01-29 0:00,66.26666667,70,0,50,220
2021-01-29 1:00,61.4,40,0,50,220
2021-01-29 2:00,52.8,65,0,50,220
2021-01-29 3:00,57.93333333,220,0,50,220
2021-01-29 4:00,59.03333333,230,0,50,220
2021-01-29 5:00,50.23333333,220,0,50,220
2021-01-29 6:00,52.8,215,0,50,220
2021-01-29 7:00,61.83333333,160,0,50,220
2021-01-29 8:00,55.2,65,100,75,280
2021-01-29 9:00,58.9,205,100,75,280
2021-01-29 10:00,65.76666667,240,100,75,280
2021-01-29 11:00,55.13333333,40,100,75,280
2021-01-29 12:00,52.56666667,225,100,75,280
2021-01-29 13:00,65.3,85,100,75,280
2021-01-29 14:00,60.26666667,120,100,75,280
2021-01-29 15:00,52.56666667,130,100,75,280
2021-01-29 16:00,57.03333333,50,100,75,280
2021-01-29 17:00,53.66666667,235,100,75,280
2021-01-29 18:00,57.56666667,65,100,50,280
2021-01-29 19:00,62.73333333,170,100,50,280
2021-01-29 20:00,60.8,85,100,50,280
2021-01-29 21:00,66.6,170,100,50,280
2021-01-29 22:00,53.6,145,100,50,280
2021-01-29 23:00,52.16666667,200,100,50,280
2021-01-30 0:00,65,250,0,50,220
2021-01-30 1:00,52.9,35,0,50,220
2021-01-30 2:00,53.63333333,200,0,50,220
2021-01-30 3:00,56.43333333,220,0,50,220
2021-01-30 4:00,58.33333333,10,0,50,220
2021-01-30 5:00,60.3,30,0,50,220
2021-01-30 6:00,65.06666667,5,0,50,220
2021-01-30 7:00,60.1,65,0,50,220
2021-01-30 8:00,57.5,40,100,75,280
2021-01-30 9:00,60.6,20,100,75,280
2021-01-30 10:00,59.23333333,205,100,75,280
2021-01-30 11:00,64.4,65,100,75,280
2021-01-30 12:00,50.3,135,100,75,280
2021-01-30 13:00,61.3,170,100,75,280
2021-01-30 14:00,58.4,95,100,75,280
2021-01-30 15:00,54.1,180,100,75,280
2021-01-30 16:00,56.56666667,130,100,75,280
2021-01-30 17:00,57.5,180,100,75,280
2021-01-30 18:00,59.43333333,65,100,50,280
2021-01-30 19:00,59.5,100,100,50,280
2021-01-30 20:00,52.26666667,230,100,50,280
2021-01-30 21:00,63.8,140,100,50,280
2021-01-30 22:00,59.23333333,85,100,50,280
2021-01-30 23:00,64.26666667,165,100,50,280
2021-01-31 0:00,56.13333333,230,0,50,220
2021-01-31 1:00,65.23333333,65,0,50,220
2021-01-31 2:00,65.03333333,30,0,50,220
2021-01-31 3:00,64.13333333,30,0,50,220
2021-01-31 4:00,60.9,20,0,50,220
2021-01-31 5:00,50.46666667,185,0,50,220
2021-01-31 6:00,59.5,30,0,50,220
2021-01-31 7:00,62.56666667,185,0,50,220
2021-01-31 8:00,51.26666667,55,100,75,280
2021-01-31 9:00,55.23333333,40,100,75,280
2021-01-31 10:00,57.53333333,180,100,75,280
2021-01-31 11:00,59.8,10,100,75,280
2021-01-31 12:00,61.06666667,20,100,75,280
2021-01-31 13:00,50.13333333,90,100,75,280
2021-01-31 14:00,53.46666667,185,100,75,280
2021-01-31 15:00,55.76666667,245,100,75,280
2021-01-31 16:00,63.86666667,100,100,75,280
2021-01-31 17:00,61.06666667,205,100,75,280
2021-01-31 18:00,59.23333333,130,100,50,280
2021-01-31 19:00,64.86666667,245,100,50,280
2021-01-31 20:00,63.66666667,205,100,50,280
2021-01-31 21:00,59.3,40,100,50,280
2021-01-31 22:00,62.13333333,165,100,50,280
2021-01-31 23:00,57.13333333,115,100,50,280
2021-02-01 0:00,59.33333333,110,0,50,220
2021-02-01 1:00,54.43333333,120,0,50,220
2021-02-01 2:00,60.73333333,75,0,50,220
2021-02-01 3:00,63.7,60,0,50,220
2021-02-01 4:00,60.36666667,10,0,50,220
2021-02-01 5:00,60.1,245,0,50,220
2021-02-01 6:00,54.23333333,65,0,50,220
2021-02-01 7:00,59.6,5,0,50,220
2021-02-01 8:00,56.16666667,225,100,75,280
2021-02-01 9:00,51.3,55,100,75,280
2021-02-01 10:00,51.7,200,100,75,280
2021-02-01 11:00,63.16666667,135,100,75,280
2021-02-01 12:00,53.16666667,185,100,75,280
2021-02-01 13:00,54.06666667,140,100,75,280
2021-02-01 14:00,60.93333333,150,100,75,280
2021-02-01 15:00,61.56666667,130,100,75,280
2021-02-01 16:00,61.96666667,65,100,75,280
2021-02-01 17:00,66.26666667,235,100,75,280
2021-02-01 18:00,53.26666667,55,100,50,280
2021-02-01 19:00,50.13333333,205,100,50,280
2021-02-01 20:00,64.86666667,0,100,50,280
2021-02-01 21:00,59.96666667,205,100,50,280
2021-02-01 22:00,64.16666667,140,100,50,280
2021-02-01 23:00,64.26666667,60,100,50,280
2021-02-02 0:00,63.6,60,0,50,220
2021-02-02 1:00,53.46666667,95,0,50,220
2021-02-02 2:00,56.1,50,0,50,220
2021-02-02 3:00,62.83333333,180,0,50,220
2021-02-02 4:00,51.03333333,15,0,50,220
2021-02-02 5:00,58.73333333,50,0,50,220
2021-02-02 6:00,58.43333333,135,0,50,220
2021-02-02 7:00,57.43333333,35,0,50,220
2021-02-02 8:00,57.5,185,100,75,280
2021-02-02 9:00,65.3,5,100,75,280
2021-02-02 10:00,60.2,180,100,75,280
2021-02-02 11:00,50.7,65,100,75,280
2021-02-02 12:00,62.83333333,70,100,75,280
2021-02-02 13:00,56.23333333,210,100,75,280
2021-02-02 14:00,51.1,30,100,75,280
2021-02-02 15:00,55.6,10,100,75,280
2021-02-02 16:00,57.5,120,100,75,280
2021-02-02 17:00,57.4,30,100,75,280
2021-02-02 18:00,53.6,10,100,50,280
2021-02-02 19:00,56.43333333,115,100,50,280
2021-02-02 20:00,62.86666667,235,100,50,280
2021-02-02 21:00,62.3,90,100,50,280
2021-02-02 22:00,52.7,240,100,50,280
2021-02-02 23:00,65.66666667,70,100,50,280
2021-02-03 0:00,57.4,140,0,50,220
2021-02-03 1:00,51.73333333,75,0,50,220
2021-02-03 2:00,66.4,180,0,50,220
2021-02-03 3:00,62.63333333,65,0,50,220
2021-02-03 4:00,50.93333333,10,0,50,220
2021-02-03 5:00,63.86666667,210,0,50,220
2021-02-03 6:00,59.96666667,205,0,50,220
2021-02-03 7:00,52.93333333,70,0,50,220
2021-02-03 8:00,61.46666667,40,100,75,280
2021-02-03 9:00,54.2,135,100,75,280
2021-02-03 10:00,65.06666667,145,100,75,280
2021-02-03 11:00,52.56666667,170,100,75,280
2021-02-03 12:00,55.5,20,100,75,280
2021-02-03 13:00,66,140,100,75,280
2021-02-03 14:00,66.56666667,50,100,75,280
2021-02-03 15:00,64.43333333,155,100,75,280
2021-02-03 16:00,60.1,100,100,75,280
2021-02-03 17:00,56.7,215,100,75,280
2021-02-03 18:00,65.96666667,45,100,50,280
2021-02-03 19:00,50.43333333,215,100,50,280
2021-02-03 20:00,60.43333333,65,100,50,280
2021-02-03 21:00,51.76666667,240,100,50,280
2021-02-03 22:00,66.46666667,30,100,50,280
2021-02-03 23:00,51.6,185,100,50,280
2021-02-04 0:00,65.96666667,90,0,50,220
2021-02-04 1:00,61.66666667,55,0,50,220
2021-02-04 2:00,51.86666667,150,0,50,220
2021-02-04 3:00,59.36666667,50,0,50,220
2021-02-04 4:00,58.3,10,0,50,220
2021-02-04 5:00,56.06666667,50,0,50,220
2021-02-04 6:00,53.8,25,0,50,220
2021-02-04 7:00,52.23333333,20,0,50,220
2021-02-04 8:00,60.1,220,100,75,280
2021-02-04 9:00,66,60,100,75,280
2021-02-04 10:00,51.2,240,100,75,280
2021-02-04 11:00,56.06666667,175,100,75,280
2021-02-04 12:00,56.76666667,200,100,75,280
2021-02-04 13:00,63.63333333,30,100,75,280
2021-02-04 14:00,66.26666667,15,100,75,280
2021-02-04 15:00,51.4,205,100,75,280
2021-02-04 16:00,64.36666667,40,100,75,280
2021-02-04 17:00,50.5,40,100,75,280
2021-02-04 18:00,55.53333333,190,100,50,280
2021-02-04 19:00,54.13333333,30,100,50,280
2021-02-04 20:00,58.46666667,200,100,50,280
2021-02-04 21:00,62.5,135,100,50,280
2021-02-04 22:00,57.1,120,100,50,280
2021-02-04 23:00,60.5,5,100,50,280
2021-02-05 0:00,65.1,50,0,50,220
2021-02-05 1:00,51.2,160,0,50,220
2021-02-05 2:00,62.2,190,0,50,220
2021-02-05 3:00,57.23333333,245,0,50,220
2021-02-05 4:00,61.96666667,215,0,50,220
2021-02-05 5:00,63.53333333,245,0,50,220
2021-02-05 6:00,63.63333333,175,0,50,220
2021-02-05 7:00,61.73333333,190,0,50,220
2021-02-05 8:00,52.4,170,100,75,280
2021-02-05 9:00,60.6,70,100,75,280
2021-02-05 10:00,56.8,25,100,75,280
2021-02-05 11:00,56.06666667,245,100,75,280
2021-02-05 12:00,51.2,100,100,75,280
2021-02-05 13:00,64.86666667,185,100,75,280
2021-02-05 14:00,63.53333333,25,100,75,280
2021-02-05 15:00,58.23333333,0,100,75,280
2021-02-05 16:00,60.16666667,5,100,75,280
2021-02-05 17:00,54.73333333,45,100,75,280
2021-02-05 18:00,53.1,5,100,50,280
2021-02-05 19:00,64.53333333,85,100,50,280
2021-02-05 20:00,55.4,65,100,50,280
2021-02-05 21:00,66.4,195,100,50,280
2021-02-05 22:00,57.9,220,100,50,280
2021-02-05 23:00,51.93333333,175,100,50,280
2021-02-06 0:00,60.33333333,60,0,50,220
2021-02-06 1:00,51.53333333,35,0,50,220
2021-02-06 2:00,57.3,200,0,50,220
2021-02-06 3:00,62.6,235,0,50,220
2021-02-06 4:00,52.16666667,70,0,50,220
2021-02-06 5:00,59.43333333,15,0,50,220
2021-02-06 6:00,50.3,150,0,50,220
2021-02-06 7:00,61.7,50,0,50,220
2021-02-06 8:00,62.93333333,40,100,75,280
2021-02-06 9:00,58.4,165,100,75,280
2021-02-06 10:00,53.9,190,100,75,280
2021-02-06 11:00,58.23333333,95,100,75,280
2021-02-06 12:00,59.1,195,100,75,280
2021-02-06 13:00,52.26666667,220,100,75,280
2021-02-06 14:00,62.76666667,75,100,75,280
2021-02-06 15:00,55.36666667,120,100,75,280
2021-02-06 16:00,55.86666667,150,100,75,280
2021-02-06 17:00,57.63333333,150,100,75,280
2021-02-06 18:00,52.03333333,100,100,50,280
2021-02-06 19:00,55.03333333,145,100,50,280
2021-02-06 20:00,54.8,95,100,50,280
2021-02-06 21:00,51.76666667,120,100,50,280
2021-02-06 22:00,54.13333333,30,100,50,280
2021-02-06 23:00,50.56666667,145,100,50,280
2021-02-07 0:00,60.6,175,0,50,220
2021-02-07 1:00,61.73333333,85,0,50,220
2021-02-07 2:00,58.96666667,90,0,50,220
2021-02-07 3:00,54.56666667,15,0,50,220
2021-02-07 4:00,52.9,15,0,50,220
2021-02-07 5:00,55.26666667,225,0,50,220
2021-02-07 6:00,55.53333333,10,0,50,220
2021-02-07 7:00,57.56666667,175,0,50,220
2021-02-07 8:00,58.63333333,220,100,75,280
2021-02-07 9:00,64.66666667,120,100,75,280
2021-02-07 10:00,51.06666667,240,100,75,280
2021-02-07 11:00,54.56666667,225,100,75,280
2021-02-07 12:00,59.56666667,225,100,75,280
2021-02-07 13:00,57.63333333,150,100,75,280
2021-02-07 14:00,52.76666667,40,100,75,280
2021-02-07 15:00,53.4,25,100,75,280
2021-02-07 16:00,54.4,75,100,75,280
2021-02-07 17:00,51.66666667,120,100,75,280
2021-02-07 18:00,63.26666667,145,100,50,280
2021-02-07 19:00,66.2,35,100,50,280
2021-02-07 20:00,64.53333333,70,100,50,280
2021-02-07 21:00,65.93333333,115,100,50,280
2021-02-07 22:00,63.43333333,25,100,50,280
2021-02-07 23:00,60.96666667,10,100,50,280
2021-02-08 0:00,60.6,15,0,50,220
2021-02-08 1:00,53.3,240,0,50,220
2021-02-08 2:00,59,85,0,50,220
2021-02-08 3:00,64.66666667,130,0,50,220
2021-02-08 4:00,59.8,190,0,50,220
2021-02-08 5:00,55.8,140,0,50,220
2021-02-08 6:00,51.43333333,150,0,50,220
2021-02-08 7:00,63.2,185,0,50,220
2021-02-08 8:00,61.36666667,0,100,75,280
2021-02-08 9:00,66.13333333,70,100,75,280
2021-02-08 10:00,50.26666667,105,100,75,280
2021-02-08 11:00,56.4,160,100,75,280
2021-02-08 12:00,63.36666667,135,100,75,280
2021-02-08 13:00,51.23333333,210,100,75,280
2021-02-08 14:00,52,55,100,75,280
2021-02-08 15:00,53.16666667,10,100,75,280
2021-02-08 16:00,64.96666667,120,100,75,280
2021-02-08 17:00,60.16666667,205,100,75,280
2021-02-08 18:00,65.13333333,90,100,50,280
2021-02-08 19:00,66.46666667,105,100,50,280
2021-02-08 20:00,59.8,10,100,50,280
2021-02-08 21:00,52.33333333,35,100,50,280
2021-02-08 22:00,64.26666667,80,100,50,280
2021-02-08 23:00,59.06666667,230,100,50,280
2021-02-09 0:00,62.23333333,30,0,50,220
2021-02-09 1:00,66,145,0,50,220
2021-02-09 2:00,50.96666667,130,0,50,220
2021-02-09 3:00,52.8,140,0,50,220
2021-02-09 4:00,64.06666667,75,0,50,220
2021-02-09 5:00,62.4,140,0,50,220
2021-02-09 6:00,57.1,140,0,50,220
2021-02-09 7:00,59.7,155,0,50,220
2021-02-09 8:00,54,230,100,75,280
2021-02-09 9:00,51,65,100,75,280
2021-02-09 10:00,51.8,65,100,75,280
2021-02-09 11:00,55.83333333,175,100,75,280
2021-02-09 12:00,55.03333333,55,100,75,280
2021-02-09 13:00,50.93333333,190,100,75,280
2021-02-09 14:00,64.6,85,100,75,280
2021-02-09 15:00,58.16666667,130,100,75,280
2021-02-09 16:00,54.83333333,10,100,75,280
2021-02-09 17:00,61.26666667,190,100,75,280
2021-02-09 18:00,55.9,235,100,50,280
2021-02-09 19:00,62.33333333,190,100,50,280
2021-02-09 20:00,65.4,70,100,50,280
2021-02-09 21:00,64.56666667,155,100,50,280
2021-02-09 22:00,64.16666667,210,100,50,280
2021-02-09 23:00,58.7,5,100,50,280
2021-02-10 0:00,52.66666667,205,0,50,220
2021-02-10 1:00,61.36666667,245,0,50,220
2021-02-10 2:00,50.63333333,85,0,50,220
2021-02-10 3:00,62.76666667,125,0,50,220
2021-02-10 4:00,59.53333333,220,0,50,220
2021-02-10 5:00,63.53333333,225,0,50,220
2021-02-10 6:00,66.3,190,0,50,220
2021-02-10 7:00,63.43333333,25,0,50,220
2021-02-10 8:00,55.06666667,55,100,75,280
2021-02-10 9:00,52.56666667,5,100,75,280
2021-02-10 10:00,62.33333333,135,100,75,280
2021-02-10 11:00,57.56666667,95,100,75,280
2021-02-10 12:00,64.8,145,100,75,280
2021-02-10 13:00,58.06666667,60,100,75,280
2021-02-10 14:00,52.76666667,200,100,75,280
2021-02-10 15:00,51.93333333,70,100,75,280
2021-02-10 16:00,62.13333333,205,100,75,280
2021-02-10 17:00,66.06666667,120,100,75,280
2021-02-10 18:00,50.86666667,40,100,50,280
2021-02-10 19:00,62.53333333,115,100,50,280
2021-02-10 20:00,50.26666667,230,100,50,280
2021-02-10 21:00,52.13333333,35,100,50,280
2021-02-10 22:00,55.03333333,135,100,50,280
2021-02-10 23:00,52.56666667,95,100,50,280
2021-02-11 0:00,59.43333333,135,0,50,220
2021-02-11 1:00,61.46666667,5,0,50,220
2021-02-11 2:00,51.63333333,115,0,50,220
2021-02-11 3:00,59.83333333,120,0,50,220
2021-02-11 4:00,52,220,0,50,220
2021-02-11 5:00,60.83333333,55,0,50,220
2021-02-11 6:00,52.83333333,110,0,50,220
2021-02-11 7:00,62.3,55,0,50,220
2021-02-11 8:00,66.56666667,195,100,75,280
2021-02-11 9:00,62.6,115,100,75,280
2021-02-11 10:00,54.16666667,140,100,75,280
2021-02-11 11:00,51.2,90,100,75,280
2021-02-11 12:00,59.26666667,90,100,75,280
2021-02-11 13:00,55.73333333,50,100,75,280
2021-02-11 14:00,54.03333333,20,100,75,280
2021-02-11 15:00,65.2,60,100,75,280
2021-02-11 16:00,62.6,165,100,75,280
2021-02-11 17:00,62.66666667,185,100,75,280
2021-02-11 18:00,64.43333333,235,100,50,280
2021-02-11 19:00,60,60,100,50,280
2021-02-11 20:00,56.7,75,100,50,280
2021-02-11 21:00,61,145,100,50,280
2021-02-11 22:00,60.6,60,100,50,280
2021-02-11 23:00,65.5,110,100,50,280
2021-02-12 0:00,53.56666667,35,0,50,220
2021-02-12 1:00,60.76666667,185,0,50,220
2021-02-12 2:00,53.06666667,185,0,50,220
2021-02-12 3:00,62.4,175,0,50,220
2021-02-12 4:00,63.53333333,220,0,50,220
2021-02-12 5:00,60.96666667,215,0,50,220
2021-02-12 6:00,64.76666667,240,0,50,220
2021-02-12 7:00,50.53333333,70,0,50,220
2021-02-12 8:00,51.76666667,115,100,75,280
2021-02-12 9:00,58.4,55,100,75,280
2021-02-12 10:00,54.83333333,170,100,75,280
2021-02-12 11:00,62.33333333,0,100,75,280
2021-02-12 12:00,55.46666667,15,100,75,280
2021-02-12 13:00,56.63333333,45,100,75,280
2021-02-12 14:00,64.73333333,180,100,75,280
2021-02-12 15:00,54.66666667,210,100,75,280
2021-02-12 16:00,64.63333333,175,100,75,280
2021-02-12 17:00,61.4,160,100,75,280
2021-02-12 18:00,56.93333333,80,100,50,280
2021-02-12 19:00,65.56666667,80,100,50,280
2021-02-12 20:00,61.93333333,235,100,50,280
2021-02-12 21:00,59.43333333,190,100,50,280
2021-02-12 22:00,64.53333333,250,100,50,280
2021-02-12 23:00,58.2,140,100,50,280
2021-02-13 0:00,51.56666667,235,0,50,220
2021-02-13 1:00,57.86666667,130,0,50,220
2021-02-13 2:00,52.2,90,0,50,220
2021-02-13 3:00,57.86666667,45,0,50,220
2021-02-13 4:00,51.53333333,195,0,50,220
2021-02-13 5:00,65.7,150,0,50,220
2021-02-13 6:00,54.9,25,0,50,220
2021-02-13 7:00,50.26666667,175,0,50,220
2021-02-13 8:00,55.43333333,175,100,75,280
2021-02-13 9:00,65.86666667,230,100,75,280
2021-02-13 10:00,61.96666667,230,100,75,280
2021-02-13 11:00,56.06666667,115,100,75,280
2021-02-13 12:00,58.33333333,75,100,75,280
2021-02-13 13:00,57.53333333,65,100,75,280
2021-02-13 14:00,54.13333333,170,100,75,280
2021-02-13 15:00,50.26666667,165,100,75,280
2021-02-13 16:00,55.9,250,100,75,280
2021-02-13 17:00,59.93333333,105,100,75,280
2021-02-13 18:00,54.1,90,100,50,280
2021-02-13 19:00,62.96666667,155,100,50,280
2021-02-13 20:00,66,0,100,50,280
2021-02-13 21:00,57.3,125,100,50,280
2021-02-13 22:00,64.23333333,140,100,50,280
2021-02-13 23:00,60.3,105,100,50,280
2021-02-14 0:00,60.56666667,185,0,50,220
2021-02-14 1:00,64.13333333,90,0,50,220
2021-02-14 2:00,52.06666667,170,0,50,220
2021-02-14 3:00,57.46666667,210,0,50,220
2021-02-14 4:00,51.8,30,0,50,220
2021-02-14 5:00,54.53333333,140,0,50,220
2021-02-14 6:00,51.76666667,100,0,50,220
2021-02-14 7:00,59.96666667,105,0,50,220
2021-02-14 8:00,59.23333333,75,100,75,280
2021-02-14 9:00,53.6,195,100,75,280
2021-02-14 10:00,57.63333333,155,100,75,280
2021-02-14 11:00,56.96666667,240,100,75,280
2021-02-14 12:00,64,240,100,75,280
2021-02-14 13:00,52.8,15,100,75,280
2021-02-14 14:00,51.86666667,120,100,75,280
2021-02-14 15:00,62.76666667,35,100,75,280
2021-02-14 16:00,56.13333333,15,100,75,280
2021-02-14 17:00,56.53333333,65,100,75,280
2021-02-14 18:00,61.86666667,140,100,50,280
2021-02-14 19:00,63.4,170,100,50,280
2021-02-14 20:00,57.26666667,245,100,50,280
2021-02-14 21:00,66.16666667,135,100,50,280
2021-02-14 22:00,56.63333333,175,100,50,280
2021-02-14 23:00,66.46666667,40,100,50,280
2021-02-15 0:00,51.66666667,90,0,50,220
2021-02-15 1:00,65.36666667,240,0,50,220
2021-02-15 2:00,59.7,230,0,50,220
2021-02-15 3:00,54.83333333,75,0,50,220
2021-02-15 4:00,51.16666667,225,0,50,220
2021-02-15 5:00,56.7,140,0,50,220
2021-02-15 6:00,55.2,115,0,50,220
2021-02-15 7:00,52.3,110,0,50,220
2021-02-15 8:00,64.13333333,250,100,75,280
2021-02-15 9:00,65.96666667,90,100,75,280
2021-02-15 10:00,54.2,195,100,75,280
2021-02-15 11:00,50.5,180,100,75,280
2021-02-15 12:00,64.83333333,145,100,75,280
2021-02-15 13:00,51.06666667,140,100,75,280
2021-02-15 14:00,53.26666667,185,100,75,280
2021-02-15 15:00,64.46666667,130,100,75,280
2021-02-15 16:00,51.33333333,235,100,75,280
2021-02-15 17:00,58.8,150,100,75,280
2021-02-15 18:00,65.5,10,100,50,280
2021-02-15 19:00,51.06666667,30,100,50,280
2021-02-15 20:00,59.26666667,215,100,50,280
2021-02-15 21:00,56.33333333,125,100,50,280
2021-02-15 22:00,60.4,205,100,50,280
2021-02-15 23:00,61.16666667,40,100,50,280
2021-02-16 0:00,51.6,70,0,50,220
2021-02-16 1:00,63.7,140,0,50,220
2021-02-16 2:00,62.86666667,30,0,50,220
2021-02-16 3:00,63.16666667,15,0,50,220
2021-02-16 4:00,61.76666667,235,0,50,220
2021-02-16 5:00,53.5,105,0,50,220
2021-02-16 6:00,64.73333333,160,0,50,220
2021-02-16 7:00,53.4,85,0,50,220
2021-02-16 8:00,60.66666667,205,100,75,280
2021-02-16 9:00,60.8,180,100,75,280
2021-02-16 10:00,50.33333333,25,100,75,280
2021-02-16 11:00,66.06666667,80,100,75,280
2021-02-16 12:00,63.7,145,100,75,280
2021-02-16 13:00,62.5,220,100,75,280
2021-02-16 14:00,59.4,120,100,75,280
2021-02-16 15:00,57.96666667,240,100,75,280
2021-02-16 16:00,62.7,50,100,75,280
